PARAU_07079	70d9c58f6279f6c603d130d219a34616	692	SUPERFAMILY	SSF48371		135	150	3.8E-10	T	19-07-2018
PARAU_07079	70d9c58f6279f6c603d130d219a34616	692	SUPERFAMILY	SSF48371		362	483	3.8E-10	T	19-07-2018
PARAU_07079	70d9c58f6279f6c603d130d219a34616	692	SUPERFAMILY	SSF48371		227	326	3.8E-10	T	19-07-2018
PARAU_10834	d5d21b0c9554cdcb37182c2174af3853	370	SUPERFAMILY	SSF81338		94	341	7.72E-66	T	19-07-2018
PARAU_06002	1b8fa2983bf6de407ad581ec3f473265	855	SUPERFAMILY	SSF52172		719	846	2.42E-25	T	19-07-2018
PARAU_06002	1b8fa2983bf6de407ad581ec3f473265	855	SUPERFAMILY	SSF47384		306	362	3.34E-7	T	19-07-2018
PARAU_06002	1b8fa2983bf6de407ad581ec3f473265	855	SUPERFAMILY	SSF55874		521	660	1.57E-24	T	19-07-2018
PARAU_12126	272a3ed075ccd6c2cccd066bed3d7500	376	SUPERFAMILY	SSF46565		16	79	4.32E-13	T	19-07-2018
PARAU_12126	272a3ed075ccd6c2cccd066bed3d7500	376	SUPERFAMILY	SSF57938		101	182	5.89E-17	T	19-07-2018
PARAU_12126	272a3ed075ccd6c2cccd066bed3d7500	376	SUPERFAMILY	SSF49493		185	224	4.32E-10	T	19-07-2018
PARAU_12126	272a3ed075ccd6c2cccd066bed3d7500	376	SUPERFAMILY	SSF49493		81	122	4.32E-10	T	19-07-2018
PARAU_12126	272a3ed075ccd6c2cccd066bed3d7500	376	SUPERFAMILY	SSF49493		240	329	1.26E-13	T	19-07-2018
PARAU_09950	b5735f960ec5735d8b63e8d70679e9fe	368	SUPERFAMILY	SSF51569		5	367	1.01E-126	T	19-07-2018
PARAU_12267	c1e31f7ff7a152a3877e80f6fe4ece76	774	SUPERFAMILY	SSF49785		43	153	4.68E-5	T	19-07-2018
PARAU_12267	c1e31f7ff7a152a3877e80f6fe4ece76	774	SUPERFAMILY	SSF88713		563	769	2.47E-37	T	19-07-2018
PARAU_03450	8fc83f8347e14185727246673ee12b2c	1088	SUPERFAMILY	SSF50978		693	1031	1.4E-73	T	19-07-2018
PARAU_03450	8fc83f8347e14185727246673ee12b2c	1088	SUPERFAMILY	SSF81383		666	684	5.23E-23	T	19-07-2018
PARAU_03450	8fc83f8347e14185727246673ee12b2c	1088	SUPERFAMILY	SSF81383		477	556	5.23E-23	T	19-07-2018
PARAU_11659	f7c7f27f185cdf733cb82c1920565d87	187	SUPERFAMILY	SSF47473		7	182	2.23E-17	T	19-07-2018
PARAU_04946	31be6104a6d65c68591a1415e56ea5de	327	SUPERFAMILY	SSF56399		61	267	1.81E-9	T	19-07-2018
PARAU_09935	788d76226fa657442b45e9ab7ada3ef6	539	SUPERFAMILY	SSF51338		457	517	2.38E-17	T	19-07-2018
PARAU_09935	788d76226fa657442b45e9ab7ada3ef6	539	SUPERFAMILY	SSF51338		57	88	2.38E-17	T	19-07-2018
PARAU_09935	788d76226fa657442b45e9ab7ada3ef6	539	SUPERFAMILY	SSF51556		89	369	9.18E-87	T	19-07-2018
PARAU_09935	788d76226fa657442b45e9ab7ada3ef6	539	SUPERFAMILY	SSF51556		400	457	9.18E-87	T	19-07-2018
PARAU_04205	c9b614f587e9024228ff6cd2149f9121	1278	SUPERFAMILY	SSF55874		781	953	7.86E-42	T	19-07-2018
PARAU_04205	c9b614f587e9024228ff6cd2149f9121	1278	SUPERFAMILY	SSF58104		312	493	2.09E-12	T	19-07-2018
PARAU_04205	c9b614f587e9024228ff6cd2149f9121	1278	SUPERFAMILY	SSF58104		496	738	1.8E-10	T	19-07-2018
PARAU_04205	c9b614f587e9024228ff6cd2149f9121	1278	SUPERFAMILY	SSF52172		1103	1224	3.27E-37	T	19-07-2018
PARAU_04205	c9b614f587e9024228ff6cd2149f9121	1278	SUPERFAMILY	SSF47384		715	793	4.71E-21	T	19-07-2018
PARAU_03870	3ef31a2b552ae24c80d9a0d9acb18f76	987	SUPERFAMILY	SSF46774		66	179	9.42E-26	T	19-07-2018
PARAU_03870	3ef31a2b552ae24c80d9a0d9acb18f76	987	SUPERFAMILY	SSF48371		487	654	1.15E-6	T	19-07-2018
PARAU_08321	756a3a73685a712854ac0bbd4d14fbd9	2521	SUPERFAMILY	SSF47384		1917	1991	4.32E-19	T	19-07-2018
PARAU_08321	756a3a73685a712854ac0bbd4d14fbd9	2521	SUPERFAMILY	SSF52172		2198	2326	1.85E-28	T	19-07-2018
PARAU_08321	756a3a73685a712854ac0bbd4d14fbd9	2521	SUPERFAMILY	SSF56112		193	370	3.16E-20	T	19-07-2018
PARAU_08321	756a3a73685a712854ac0bbd4d14fbd9	2521	SUPERFAMILY	SSF55874		1979	2151	6.29E-39	T	19-07-2018
PARAU_08321	756a3a73685a712854ac0bbd4d14fbd9	2521	SUPERFAMILY	SSF55781		1704	1893	2.08E-17	T	19-07-2018
PARAU_11645	925643c77d179e8bf5c03bc44ea314a6	1236	SUPERFAMILY	SSF52540		352	603	9.69E-75	T	19-07-2018
PARAU_11645	925643c77d179e8bf5c03bc44ea314a6	1236	SUPERFAMILY	SSF90123		32	331	1.12E-34	T	19-07-2018
PARAU_11645	925643c77d179e8bf5c03bc44ea314a6	1236	SUPERFAMILY	SSF52540		987	1234	4.24E-82	T	19-07-2018
PARAU_11645	925643c77d179e8bf5c03bc44ea314a6	1236	SUPERFAMILY	SSF90123		655	975	4.32E-50	T	19-07-2018
PARAU_06899	89aa0987ac0802ddbd65435ce0a2d1a8	96	SUPERFAMILY	SSF53474		44	92	1.79E-6	T	19-07-2018
PARAU_06616	96d7a1ffeea817ec52d806d2d2acd8f1	929	SUPERFAMILY	SSF52540		182	548	8.61E-85	T	19-07-2018
PARAU_06616	96d7a1ffeea817ec52d806d2d2acd8f1	929	SUPERFAMILY	SSF81923		7	176	1.31E-27	T	19-07-2018
PARAU_06616	96d7a1ffeea817ec52d806d2d2acd8f1	929	SUPERFAMILY	SSF52540		583	891	2.13E-69	T	19-07-2018
PARAU_10325	842ba3a138fabbcb9b31dfc7a3179743	743	SUPERFAMILY	SSF55394		451	649	8.11E-13	T	19-07-2018
PARAU_06328	29927fcf39abb48e3aa04f271995d43a	509	SUPERFAMILY	SSF101821		224	254	1.65E-37	T	19-07-2018
PARAU_06328	29927fcf39abb48e3aa04f271995d43a	509	SUPERFAMILY	SSF101821		97	188	1.65E-37	T	19-07-2018
PARAU_06328	29927fcf39abb48e3aa04f271995d43a	509	SUPERFAMILY	SSF53187		254	497	1.01E-105	T	19-07-2018
PARAU_06328	29927fcf39abb48e3aa04f271995d43a	509	SUPERFAMILY	SSF53187		6	96	1.01E-105	T	19-07-2018
PARAU_09927	66f3391213665812c26f279eedca3663	506	SUPERFAMILY	SSF103481		381	478	5.49E-7	T	19-07-2018
PARAU_09927	66f3391213665812c26f279eedca3663	506	SUPERFAMILY	SSF103481		218	300	4.18E-7	T	19-07-2018
PARAU_05421	a5e0d3020118fc800f81bf9dd5e5fc7d	246	SUPERFAMILY	SSF54928		68	184	5.7E-16	T	19-07-2018
PARAU_04779	dbcf71b609db380776eee537cc731057	150	SUPERFAMILY	SSF89095		4	124	1.67E-16	T	19-07-2018
PARAU_07764	a87eab311207f026c6a657a4d9a54d9a	667	SUPERFAMILY	SSF51735		46	177	6.75E-20	T	19-07-2018
PARAU_07764	a87eab311207f026c6a657a4d9a54d9a	667	SUPERFAMILY	SSF48256		171	293	1.57E-80	T	19-07-2018
PARAU_07764	a87eab311207f026c6a657a4d9a54d9a	667	SUPERFAMILY	SSF48256		338	648	1.57E-80	T	19-07-2018
PARAU_09424	285f63e385129d0027a4322e815bdced	325	SUPERFAMILY	SSF53254		1	178	1.57E-37	T	19-07-2018
PARAU_10406	0fac1d3aeea6153a4be2b1f5543d53fa	494	SUPERFAMILY	SSF143865		269	450	1.96E-46	T	19-07-2018
PARAU_10406	0fac1d3aeea6153a4be2b1f5543d53fa	494	SUPERFAMILY	SSF143865		60	162	1.96E-46	T	19-07-2018
PARAU_10406	0fac1d3aeea6153a4be2b1f5543d53fa	494	SUPERFAMILY	SSF144083		452	491	3.01E-12	T	19-07-2018
PARAU_09088	f9f47696a7dfaec01fceea45bf976044	675	SUPERFAMILY	SSF103657		72	343	1.18E-46	T	19-07-2018
PARAU_09088	f9f47696a7dfaec01fceea45bf976044	675	SUPERFAMILY	SSF48350		496	672	2.16E-48	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		853	921	1.92E-11	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		691	825	1.92E-11	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		340	468	1.92E-11	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		23	65	1.92E-11	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		107	124	1.92E-11	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		1374	1663	2.37E-7	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		1105	1303	1.61E-43	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		684	733	1.61E-43	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		789	831	1.61E-43	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		1330	1449	1.61E-43	T	19-07-2018
PARAU_04228	1107cad62a72dfd1414d495b0aa3f08d	1833	SUPERFAMILY	SSF48371		880	1033	1.61E-43	T	19-07-2018
PARAU_11356	c9982dbaf5fa2429d3379fb633f54c67	526	SUPERFAMILY	SSF51621		189	374	2.97E-100	T	19-07-2018
PARAU_11356	c9982dbaf5fa2429d3379fb633f54c67	526	SUPERFAMILY	SSF51621		21	104	2.97E-100	T	19-07-2018
PARAU_11356	c9982dbaf5fa2429d3379fb633f54c67	526	SUPERFAMILY	SSF52935		355	515	3.92E-40	T	19-07-2018
PARAU_11356	c9982dbaf5fa2429d3379fb633f54c67	526	SUPERFAMILY	SSF50800		100	200	3.84E-27	T	19-07-2018
PARAU_04474	36f9eb93968bcf48767dbb29d7fdc90e	461	SUPERFAMILY	SSF63411		256	397	1.29E-24	T	19-07-2018
PARAU_04474	36f9eb93968bcf48767dbb29d7fdc90e	461	SUPERFAMILY	SSF63411		426	457	1.29E-24	T	19-07-2018
PARAU_04474	36f9eb93968bcf48767dbb29d7fdc90e	461	SUPERFAMILY	SSF63411		49	247	4.4E-22	T	19-07-2018
PARAU_05088	e9c0a6b2bb5d840f744b94d3cf5bf3b7	287	SUPERFAMILY	SSF47676		1	93	3.53E-16	T	19-07-2018
PARAU_05088	e9c0a6b2bb5d840f744b94d3cf5bf3b7	287	SUPERFAMILY	SSF57783		229	285	3.17E-17	T	19-07-2018
PARAU_05088	e9c0a6b2bb5d840f744b94d3cf5bf3b7	287	SUPERFAMILY	SSF46942		108	216	5.36E-22	T	19-07-2018
PARAU_12455	136ad7203d791ad90fdcd50aec6da3ff	584	SUPERFAMILY	SSF48452		69	571	8.72E-67	T	19-07-2018
PARAU_05871	86bf36a4be31e63a4e3b22b5ac8ee22b	382	SUPERFAMILY	SSF52141		80	305	8.07E-80	T	19-07-2018
PARAU_10194	c3f773f2f95fe6a62e1033a96df0e4ca	192	SUPERFAMILY	SSF48140		2	142	7.59E-62	T	19-07-2018
PARAU_06001	46ca0fccf38729c4ac51e741ebb38f90	1149	SUPERFAMILY	SSF56219		589	914	5.1E-68	T	19-07-2018
PARAU_08828	a7db6baf2d47aa463543d21c9c0403b3	990	SUPERFAMILY	SSF47203		822	981	1.77E-32	T	19-07-2018
PARAU_08828	a7db6baf2d47aa463543d21c9c0403b3	990	SUPERFAMILY	SSF74650		2	339	4.47E-72	T	19-07-2018
PARAU_08828	a7db6baf2d47aa463543d21c9c0403b3	990	SUPERFAMILY	SSF55856		443	529	1.44E-24	T	19-07-2018
PARAU_08828	a7db6baf2d47aa463543d21c9c0403b3	990	SUPERFAMILY	SSF56645		579	835	1.7E-62	T	19-07-2018
PARAU_07559	168b172315554b768bf93a132195b0e1	895	SUPERFAMILY	SSF81340		166	211	1.28E-112	T	19-07-2018
PARAU_07559	168b172315554b768bf93a132195b0e1	895	SUPERFAMILY	SSF81340		250	684	1.28E-112	T	19-07-2018
PARAU_07559	168b172315554b768bf93a132195b0e1	895	SUPERFAMILY	SSF54631		688	838	7.99E-23	T	19-07-2018
PARAU_05859	e7a02fd0bd6d60d30750b2f545b70026	600	SUPERFAMILY	SSF49503		360	553	1.29E-26	T	19-07-2018
PARAU_05859	e7a02fd0bd6d60d30750b2f545b70026	600	SUPERFAMILY	SSF49503		160	354	3.16E-32	T	19-07-2018
PARAU_05859	e7a02fd0bd6d60d30750b2f545b70026	600	SUPERFAMILY	SSF49503		38	182	1.08E-26	T	19-07-2018
PARAU_04406	58121ef8281db4ffeb376b2876a8fba8	448	SUPERFAMILY	SSF47203		257	411	4.67E-37	T	19-07-2018
PARAU_04406	58121ef8281db4ffeb376b2876a8fba8	448	SUPERFAMILY	SSF56645		43	271	4.45E-55	T	19-07-2018
PARAU_11387	3cae879d77907917d58d12709be41035	771	SUPERFAMILY	SSF82708		280	387	2.49E-26	T	19-07-2018
PARAU_05163	f2ca0a8e32c7c43eb1175c6dfa6085af	1668	SUPERFAMILY	SSF51161		1216	1326	1.32E-11	T	19-07-2018
PARAU_05163	f2ca0a8e32c7c43eb1175c6dfa6085af	1668	SUPERFAMILY	SSF51161		1549	1655	6.38E-10	T	19-07-2018
PARAU_05163	f2ca0a8e32c7c43eb1175c6dfa6085af	1668	SUPERFAMILY	SSF56801		120	620	3.79E-80	T	19-07-2018
PARAU_05163	f2ca0a8e32c7c43eb1175c6dfa6085af	1668	SUPERFAMILY	SSF47336		763	841	1.01E-13	T	19-07-2018
PARAU_05163	f2ca0a8e32c7c43eb1175c6dfa6085af	1668	SUPERFAMILY	SSF51161		933	1066	3.74E-8	T	19-07-2018
PARAU_05163	f2ca0a8e32c7c43eb1175c6dfa6085af	1668	SUPERFAMILY	SSF56801		689	752	3.79E-5	T	19-07-2018
PARAU_05813	9ae4df974e33038d4b1ebe7496d56a79	742	SUPERFAMILY	SSF50965		248	632	3.14E-28	T	19-07-2018
PARAU_05813	9ae4df974e33038d4b1ebe7496d56a79	742	SUPERFAMILY	SSF57016		166	211	3.87E-8	T	19-07-2018
PARAU_05813	9ae4df974e33038d4b1ebe7496d56a79	742	SUPERFAMILY	SSF57016		82	130	8.38E-7	T	19-07-2018
PARAU_05813	9ae4df974e33038d4b1ebe7496d56a79	742	SUPERFAMILY	SSF81296		637	741	6.02E-20	T	19-07-2018
PARAU_10580	ecc3bd7ad6399970d73d6d4200203a27	257	SUPERFAMILY	SSF51735		18	129	1.56E-22	T	19-07-2018
PARAU_10580	ecc3bd7ad6399970d73d6d4200203a27	257	SUPERFAMILY	SSF75615		124	233	2.09E-29	T	19-07-2018
PARAU_10703	0adff39b98b65c100bef266ccad5f997	409	SUPERFAMILY	SSF49493		213	265	5.89E-14	T	19-07-2018
PARAU_10703	0adff39b98b65c100bef266ccad5f997	409	SUPERFAMILY	SSF49493		107	145	5.89E-14	T	19-07-2018
PARAU_10703	0adff39b98b65c100bef266ccad5f997	409	SUPERFAMILY	SSF49493		257	337	3.4E-17	T	19-07-2018
PARAU_10703	0adff39b98b65c100bef266ccad5f997	409	SUPERFAMILY	SSF57938		137	209	6.28E-15	T	19-07-2018
PARAU_10703	0adff39b98b65c100bef266ccad5f997	409	SUPERFAMILY	SSF46565		1	99	1.28E-25	T	19-07-2018
PARAU_10781	ba610fa06e883142ab403950f194221f	298	SUPERFAMILY	SSF53335		16	172	6.33E-26	T	19-07-2018
PARAU_03546	2e2d49b401f3d918c3ca344ca8a9d951	2142	SUPERFAMILY	SSF81324		706	772	6.67E-18	T	19-07-2018
PARAU_03546	2e2d49b401f3d918c3ca344ca8a9d951	2142	SUPERFAMILY	SSF81324		528	626	6.67E-18	T	19-07-2018
PARAU_03546	2e2d49b401f3d918c3ca344ca8a9d951	2142	SUPERFAMILY	SSF81324		393	455	6.67E-18	T	19-07-2018
PARAU_03546	2e2d49b401f3d918c3ca344ca8a9d951	2142	SUPERFAMILY	SSF81324		809	1041	1.18E-12	T	19-07-2018
PARAU_03546	2e2d49b401f3d918c3ca344ca8a9d951	2142	SUPERFAMILY	SSF81324		1573	1815	7.06E-9	T	19-07-2018
PARAU_03546	2e2d49b401f3d918c3ca344ca8a9d951	2142	SUPERFAMILY	SSF81324		1444	1521	1.41E-17	T	19-07-2018
PARAU_03546	2e2d49b401f3d918c3ca344ca8a9d951	2142	SUPERFAMILY	SSF81324		1243	1402	1.41E-17	T	19-07-2018
PARAU_05196	488b8e1fc45c1e984a3cf149595be07c	422	SUPERFAMILY	SSF81338		51	290	2.35E-59	T	19-07-2018
PARAU_05875	6e6748e4b68736bd9455774bcfafd8de	276	SUPERFAMILY	SSF49899		52	271	5.8E-44	T	19-07-2018
PARAU_05878	6e6748e4b68736bd9455774bcfafd8de	276	SUPERFAMILY	SSF49899		52	271	5.8E-44	T	19-07-2018
PARAU_08606	01156bc2927b3ee5a4081ca0e11f6b9b	1252	SUPERFAMILY	SSF82199		1105	1249	9.03E-48	T	19-07-2018
PARAU_07105	b01fe3c9b3df520a705eed8e8a8ad77b	294	SUPERFAMILY	SSF54826		3	138	6.41E-57	T	19-07-2018
PARAU_07105	b01fe3c9b3df520a705eed8e8a8ad77b	294	SUPERFAMILY	SSF51604		144	293	2.39E-52	T	19-07-2018
PARAU_10154	7fd584e77442087294475013d40ae636	1200	SUPERFAMILY	SSF116846		246	324	1.31E-13	T	19-07-2018
PARAU_04821	12327c9af5321b26b3804365c6ca3f77	520	SUPERFAMILY	SSF75304		45	390	2.22E-105	T	19-07-2018
PARAU_04821	12327c9af5321b26b3804365c6ca3f77	520	SUPERFAMILY	SSF75304		420	507	2.22E-105	T	19-07-2018
PARAU_03313	ed7526bf858afcf129a4bd4592a899be	400	SUPERFAMILY	SSF54928		158	247	3.66E-14	T	19-07-2018
PARAU_03313	ed7526bf858afcf129a4bd4592a899be	400	SUPERFAMILY	SSF90229		111	132	2.51E-5	T	19-07-2018
PARAU_05176	d77b47f43a23b74b462626d088189b75	797	SUPERFAMILY	SSF54928		413	469	2.71E-7	T	19-07-2018
PARAU_05176	d77b47f43a23b74b462626d088189b75	797	SUPERFAMILY	SSF54928		187	221	6.92E-7	T	19-07-2018
PARAU_09315	f9684e6bc098ffb9048cfe6234b73b5d	1750	SUPERFAMILY	SSF56719		544	1286	7.59E-237	T	19-07-2018
PARAU_09315	f9684e6bc098ffb9048cfe6234b73b5d	1750	SUPERFAMILY	SSF55874		137	370	1.31E-65	T	19-07-2018
PARAU_09315	f9684e6bc098ffb9048cfe6234b73b5d	1750	SUPERFAMILY	SSF54211		362	531	2.47E-37	T	19-07-2018
PARAU_05567	82382555468477263940aec26edeecae	926	SUPERFAMILY	SSF81653		185	282	3.27E-24	T	19-07-2018
PARAU_05567	82382555468477263940aec26edeecae	926	SUPERFAMILY	SSF81665		687	874	3.14E-73	T	19-07-2018
PARAU_05567	82382555468477263940aec26edeecae	926	SUPERFAMILY	SSF81665		84	184	3.14E-73	T	19-07-2018
PARAU_05567	82382555468477263940aec26edeecae	926	SUPERFAMILY	SSF81665		283	376	3.14E-73	T	19-07-2018
PARAU_05567	82382555468477263940aec26edeecae	926	SUPERFAMILY	SSF56784		380	400	1.94E-35	T	19-07-2018
PARAU_05567	82382555468477263940aec26edeecae	926	SUPERFAMILY	SSF56784		449	692	1.94E-35	T	19-07-2018
PARAU_03910	2a022fb79c13bb5b13a37068ecf8a36e	1015	SUPERFAMILY	SSF51197		716	1006	4.81E-45	T	19-07-2018
PARAU_03910	2a022fb79c13bb5b13a37068ecf8a36e	1015	SUPERFAMILY	SSF117281		394	669	9.55E-16	T	19-07-2018
PARAU_03910	2a022fb79c13bb5b13a37068ecf8a36e	1015	SUPERFAMILY	SSF53335		18	322	1.66E-54	T	19-07-2018
PARAU_06266	5ab0a9b8ab3ec089e217757ae8019f49	534	SUPERFAMILY	SSF103473		280	518	3.53E-46	T	19-07-2018
PARAU_06266	5ab0a9b8ab3ec089e217757ae8019f49	534	SUPERFAMILY	SSF103473		16	224	3.53E-46	T	19-07-2018
PARAU_03617	edb06fb096c916a85bf28dbda44b8eeb	516	SUPERFAMILY	SSF51905		54	340	8.2E-59	T	19-07-2018
PARAU_03617	edb06fb096c916a85bf28dbda44b8eeb	516	SUPERFAMILY	SSF51905		459	497	8.2E-59	T	19-07-2018
PARAU_03617	edb06fb096c916a85bf28dbda44b8eeb	516	SUPERFAMILY	SSF54373		321	443	5.89E-14	T	19-07-2018
PARAU_07344	70f0d76820621ff24ba96e0cccb99b23	407	SUPERFAMILY	SSF50129		41	204	1.79E-46	T	19-07-2018
PARAU_07344	70f0d76820621ff24ba96e0cccb99b23	407	SUPERFAMILY	SSF51735		172	338	1.1E-27	T	19-07-2018
PARAU_10431	ec9df19f32a366702f19d98abb32a54c	482	SUPERFAMILY	SSF51395		96	454	1.28E-73	T	19-07-2018
PARAU_10431	ec9df19f32a366702f19d98abb32a54c	482	SUPERFAMILY	SSF55856		3	71	2.62E-21	T	19-07-2018
PARAU_11658	c187bcb375eb493cc3740420bf797936	239	SUPERFAMILY	SSF55418		15	222	6.28E-49	T	19-07-2018
PARAU_09045	888d965f6fea6091b34850805d04998e	1202	SUPERFAMILY	SSF64484		20	1199	0.0	T	19-07-2018
PARAU_11513	7bfa4dea8683922dd9e79c7d7d6751d6	149	SUPERFAMILY	SSF47095		44	137	4.64E-20	T	19-07-2018
PARAU_05816	9225662c2aae344abf357ea21026541e	2096	SUPERFAMILY	SSF52151		437	539	3.92E-23	T	19-07-2018
PARAU_05816	9225662c2aae344abf357ea21026541e	2096	SUPERFAMILY	SSF52151		168	329	3.92E-23	T	19-07-2018
PARAU_05816	9225662c2aae344abf357ea21026541e	2096	SUPERFAMILY	SSF54637		1575	1685	2.03E-20	T	19-07-2018
PARAU_05816	9225662c2aae344abf357ea21026541e	2096	SUPERFAMILY	SSF54637		1312	1439	4.79E-13	T	19-07-2018
PARAU_05816	9225662c2aae344abf357ea21026541e	2096	SUPERFAMILY	SSF51412		603	852	1.51E-5	T	19-07-2018
PARAU_05816	9225662c2aae344abf357ea21026541e	2096	SUPERFAMILY	SSF52151		1798	1874	6.1E-29	T	19-07-2018
PARAU_05816	9225662c2aae344abf357ea21026541e	2096	SUPERFAMILY	SSF52151		1692	1743	6.1E-29	T	19-07-2018
PARAU_05816	9225662c2aae344abf357ea21026541e	2096	SUPERFAMILY	SSF52151		2003	2054	6.1E-29	T	19-07-2018
PARAU_04975	15b75475eae530afa0968e20b8c89899	535	SUPERFAMILY	SSF53720		18	456	1.7E-105	T	19-07-2018
PARAU_09924	30e1b2d4a9fae047837dab0caf992d2c	389	SUPERFAMILY	SSF53067		147	384	2.35E-72	T	19-07-2018
PARAU_09924	30e1b2d4a9fae047837dab0caf992d2c	389	SUPERFAMILY	SSF53067		3	154	1.13E-47	T	19-07-2018
PARAU_08112	8c2307083b67e752cbb41d79f82b5e09	698	SUPERFAMILY	SSF55315		267	375	1.35E-29	T	19-07-2018
PARAU_08112	8c2307083b67e752cbb41d79f82b5e09	698	SUPERFAMILY	SSF159065		1	130	1.28E-37	T	19-07-2018
PARAU_08112	8c2307083b67e752cbb41d79f82b5e09	698	SUPERFAMILY	SSF53137		138	272	8.5E-42	T	19-07-2018
PARAU_10663	26b610c12c002dab0a585a262d93080d	747	SUPERFAMILY	SSF48113		441	736	6.48E-103	T	19-07-2018
PARAU_10663	26b610c12c002dab0a585a262d93080d	747	SUPERFAMILY	SSF48113		15	440	3.4E-146	T	19-07-2018
PARAU_03880	cd5dc0685e0653761abed3de89af3f29	769	SUPERFAMILY	SSF57701		120	173	1.1E-10	T	19-07-2018
PARAU_11383	63b8c4bbecfd7139de7df73dd23a2f3a	427	SUPERFAMILY	SSF48371		266	421	2.62E-25	T	19-07-2018
PARAU_11383	63b8c4bbecfd7139de7df73dd23a2f3a	427	SUPERFAMILY	SSF100966		4	100	6.28E-24	T	19-07-2018
